City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Label
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,IGA Extra,46.844740001360904,-71.36543587482574,Grocery Store,Food and Beverage Retail
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,Pharmaprix,46.8348700285626,-71.35565425229268,Pharmacy,Retail
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,Tim Hortons,46.8356736222904,-71.35504221854028,Coffee Shop,Dining and Lunching
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,Place l'Ormière,46.8371656573951,-71.35621021409024,Shopping Mall,Retail
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,Provigo,46.83716564090143,-71.35630979952681,Supermarket,Food and Beverage Retail
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,Esso,46.84100990063137,-71.362464914736,Fuel Station,Travel and Transportation
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,PFK,46.84473910889244,-71.3689220158839,Fast Food Restaurant,Dining and Lunching
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,Pharmacie Jean Coutu,46.84514120014351,-71.3677694065259,Pharmacy,Retail
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,Couche-Tard,46.84100990063137,-71.362464914736,Convenience Store,Retail
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,Cuisine Boulet,46.83837044953616,-71.35892709412794,Restaurant,Dining and Lunching
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,Stratos,46.84060805369483,-71.36282070334764,Pizzeria,Dining and Lunching
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,Mikes,46.838083597739185,-71.35828494579332,Italian Restaurant,Dining and Lunching
Quebec City,Loretteville South,46.84203630500008,-71.35761041399996,"Brunet G. Fleury, M Saint-Laurent, F Dupuis pharm. prop. Affiliés",46.83716567380242,-71.35611062866587,Pharmacy,Retail
Quebec City,Lac-Beauport,46.97851616000003,-71.28444269299996,L'Érablière Du Lac-Beauport,46.976470413166936,-71.28884928735229,Restaurant,Dining and Lunching
Quebec City,Lac-Beauport,46.97851616000003,-71.28444269299996,Voyage Récréatif,46.971183795288695,-71.28785451875409,Travel Agency,Travel and Transportation
Quebec City,Port-Cartier,50.021131000000025,-66.87629299999998,Botine Velo Sport,50.020263487430064,-66.87608774199133,Bicycle Store,Retail
Quebec City,Port-Cartier,50.021131000000025,-66.87629299999998,Le Remous,50.02011666177141,-66.87535848779457,Gastropub,Dining and Lunching
Quebec City,Port-Cartier,50.021131000000025,-66.87629299999998,Coupe-Poil,50.01969657285101,-66.87658708809947,Pet Supplies Store,Retail
Quebec City,Port-Cartier,50.021131000000025,-66.87629299999998,Tabagie des Iles,50.0207650348252,-66.87687881262237,Tobacco Store,Retail
Quebec City,Port-Cartier,50.021131000000025,-66.87629299999998,Portée Disparue/Cyber Café,50.01892657763244,-66.87641774462219,Electronics Store,Retail
Quebec City,Frontenac,45.59446900000006,-70.91038599999996,Maxi,45.59071671039738,-70.90511101487452,Grocery Store,Food and Beverage Retail
Quebec City,Frontenac,45.59446900000006,-70.91038599999996,Walmart,45.594419450733135,-70.9099911818928,Department Store,Retail
Quebec City,Frontenac,45.59446900000006,-70.91038599999996,La Chaudière - Fromagerie,45.59260692222,-70.91110599300059,French Restaurant,Dining and Lunching
Quebec City,Frontenac,45.59446900000006,-70.91038599999996,Le Château,45.590496940531224,-70.90753613094535,Diner,Dining and Lunching
Quebec City,Frontenac,45.59446900000006,-70.91038599999996,Dépanneur du Nord 1992 Enr,45.59642548744631,-70.9168546558473,Convenience Store,Retail
Quebec City,Frontenac,45.59446900000006,-70.91038599999996,Pronature Lac Mégantic,45.59682420657269,-70.9173758867928,Fishing Store,Retail
Quebec City,Frontenac,45.59446900000006,-70.91038599999996,Pronature,45.59682420657269,-70.9173758867928,Hunting Supply Store,Retail
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Chez Victor,46.817154,-71.211848,Burger Joint,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Les Sales Gosses,46.81530343159473,-71.221744862687,Restaurant,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,La Barberie,46.8180044385588,-71.21814133648157,Brewery,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Jardin St-Roch,46.8130404323513,-71.2230376111611,Park,Landmarks and Outdoors
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Le Casse-Crêpe Breton,46.81414167784736,-71.21034522657126,Creperie,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Le Charbon Steakhouse,46.81737665355402,-71.21438452488042,Steakhouse,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Portofino Brasserie Italienne,46.81500418387947,-71.20916244188433,Italian Restaurant,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Bistro Trois Garçons,46.813750696263696,-71.21115130248735,Restaurant,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Café Pékoe,46.81421557049897,-71.22410655970508,Café,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Gare du Palais,46.81775910954744,-71.21380983926248,Rail Station,Travel and Transportation
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Monastère des Augustines,46.81557833216584,-71.21024438835144,Museum,Arts and Entertainment
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,La Boutique de Noël de Québec,46.813689450474925,-71.20684365088343,Arts and Crafts Store,Retail
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Brûlerie St-Roch,46.814100680146076,-71.22527317780443,Coffee Shop,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Hotel des Coutellier,46.81695515807001,-71.21001585339016,Hotel,Travel and Transportation
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Tournebroche,46.81460222780815,-71.20961842631527,Restaurant,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Bistro Sous-Le-Fort,46.81260964029469,-71.20327411876562,French Restaurant,Dining and Lunching
Quebec City,Alma Southeast,46.81228000000005,-71.21453999999994,Auberge St-Antoine,46.81446380016426,-71.20285600010426,Hotel,Travel and Transportation
Quebec City,Central Beauport,46.88576213500005,-71.19768057399995,Pizza Passion,46.87714753807172,-71.19890842646953,Pizzeria,Dining and Lunching
Quebec City,Central Beauport,46.88576213500005,-71.19768057399995,Subway,46.881112326810815,-71.20186229457822,Sandwich Spot,Dining and Lunching
Quebec City,Central Beauport,46.88576213500005,-71.19768057399995,IGA extra Beauport,46.8905715343537,-71.1909410182784,Grocery Store,Food and Beverage Retail
Quebec City,Central Beauport,46.88576213500005,-71.19768057399995,Tim Hortons,46.88942014637641,-71.188573738345,Restaurant,Dining and Lunching
Quebec City,Central Beauport,46.88576213500005,-71.19768057399995,Parc de la Ribambelle,46.89012201170095,-71.1986268732201,Playground,Landmarks and Outdoors
Quebec City,Central Beauport,46.88576213500005,-71.19768057399995,Couche-Tard,46.88924890155657,-71.18932513917875,Convenience Store,Retail
Quebec City,Central Beauport,46.88576213500005,-71.19768057399995,Bar Laitier La Grange,46.8791601072308,-71.20160552468656,Ice Cream Parlor,Dining and Lunching
Quebec City,Central Beauport,46.88576213500005,-71.19768057399995,Super C,46.89085656515608,-71.18938959039616,Supermarket,Food and Beverage Retail
Quebec City,Central Beauport,46.88576213500005,-71.19768057399995,Kobé Sushi,46.87778053144911,-71.20014045443094,Sushi Restaurant,Dining and Lunching
Quebec City,Quebec City Northwest,46.83323970600003,-71.33179647699995,Complexe de soccer Chauveau,46.82718121815463,-71.34056047448041,College Soccer Field,Education
Quebec City,Quebec City Northwest,46.83323970600003,-71.33179647699995,Parc Lineaire de la riviere St-Charles (Chauveau),46.83596188401527,-71.34184244151336,Hiking Trail,Landmarks and Outdoors
Quebec City,Quebec City Northwest,46.83323970600003,-71.33179647699995,Subway,46.840782458065654,-71.32601829180142,Sandwich Spot,Dining and Lunching
Quebec City,Quebec City Northwest,46.83323970600003,-71.33179647699995,Parc Chauveau,46.83619154461647,-71.33616209195095,Park,Landmarks and Outdoors
Quebec City,Quebec City Northwest,46.83323970600003,-71.33179647699995,Tim Hortons,46.84124167056595,-71.32660721609359,Coffee Shop,Dining and Lunching
Quebec City,Baie-Comeau Southwest,49.22131600000006,-68.15030299999995,Microbrasserie St-Pancrace,49.221221176707814,-68.15305738020942,Brewery,Dining and Lunching
Quebec City,Baie-Comeau Southwest,49.22131600000006,-68.15030299999995,Manoir du café,49.22111292582352,-68.15133619900332,Coffee Shop,Dining and Lunching
Quebec City,Baie-Comeau Southwest,49.22131600000006,-68.15030299999995,Hôtel Le Manoir,49.219310433805475,-68.14153875949833,Hotel,Travel and Transportation
Quebec City,Baie-Comeau Southwest,49.22131600000006,-68.15030299999995,Bar Le Blues,49.22081203185387,-68.153043715722,Bar,Bar
Quebec City,Baie-Comeau Southwest,49.22131600000006,-68.15030299999995,Grand Hôtel,49.22081203185387,-68.153043715722,Hotel,Travel and Transportation
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Senor Sombrero,46.861234004139,-71.18884301713786,Mexican Restaurant,Dining and Lunching
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,IGA,46.86220918323125,-71.18837333145696,Grocery Store,Food and Beverage Retail
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Chez Cora,46.85338018355841,-71.19643568664648,Breakfast Spot,Dining and Lunching
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Café De La Poste,46.86014545807459,-71.19041098179044,Café,Dining and Lunching
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Auberge du Littoral,46.85543297296227,-71.18593210287001,Motel,Travel and Transportation
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,SAQ,46.862438514792004,-71.18816905248529,Liquor Store,Food and Beverage Retail
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Pharmaprix,46.86066106639452,-71.18965254189207,Pharmacy,Retail
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Rôtisserie St-Hubert,46.85269059013444,-71.19575345830476,South American Restaurant,Dining and Lunching
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Ambassadeur Hotel & Suites,46.85326686633633,-71.19763340701797,Hotel,Travel and Transportation
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,McDonald's,46.85360852512002,-71.19543466789945,Fast Food Restaurant,Dining and Lunching
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Casa Grecque,46.853376450490394,-71.1934476262008,Greek Restaurant,Dining and Lunching
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Subway,46.8532660095629,-71.19693619257532,Sandwich Spot,Dining and Lunching
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Restaurant Normandin Royale,46.8654872,-71.1845781,Restaurant,Dining and Lunching
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Chez Ashton,46.85377952612263,-71.19448469204494,Fast Food Restaurant,Dining and Lunching
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Café 24h du Littoral,46.85503127610196,-71.18599073799724,Café,Dining and Lunching
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Couche-Tard,46.85372331392774,-71.19543216923962,Convenience Store,Retail
Quebec City,Beauport South,46.86116888600003,-71.19272504199995,Batifol Beauport,46.85326698838702,-71.1977330091339,BBQ Joint,Dining and Lunching
Quebec City,L'Ancienne-Lorette,46.80730672200008,-71.35744980999993,Complexe Sportif Multidisciplinaire de l'Ancienne-Lorette,46.80801261156584,-71.35992180301075,Hockey Stadium,Arts and Entertainment
Quebec City,L'Ancienne-Lorette,46.80730672200008,-71.35744980999993,Métro GP,46.80801035996139,-71.36877908827223,Food Court,Dining and Lunching
Quebec City,L'Ancienne-Lorette,46.80730672200008,-71.35744980999993,SAQ,46.80915790799949,-71.36895771676387,Liquor Store,Food and Beverage Retail
Quebec City,L'Ancienne-Lorette,46.80730672200008,-71.35744980999993,Pharmaprix,46.80267593594026,-71.36215722354301,Pharmacy,Retail
Quebec City,L'Ancienne-Lorette,46.80730672200008,-71.35744980999993,Pharmacie Jean Coutu,46.8095026759944,-71.36725968624144,Pharmacy,Retail
Quebec City,L'Ancienne-Lorette,46.80730672200008,-71.35744980999993,Petro-Canada,46.80852713839808,-71.36752587911542,Fuel Station,Travel and Transportation
Quebec City,L'Ancienne-Lorette,46.80730672200008,-71.35744980999993,Subway,46.808411650319314,-71.37001596195674,Sandwich Spot,Dining and Lunching
Quebec City,L'Ancienne-Lorette,46.80730672200008,-71.35744980999993,Familiprix Marie-Christine Desmeules (pharmacie affiliée),46.802159945601815,-71.36042512674292,Pharmacy,Retail
Quebec City,L'Ancienne-Lorette,46.80730672200008,-71.35744980999993,Ultramar,46.80881767576934,-71.34965671417737,Fuel Station,Travel and Transportation
Quebec City,L'Ancienne-Lorette,46.80730672200008,-71.35744980999993,Boutique Cafés Europa,46.80961715592983,-71.36825288174165,Café,Dining and Lunching
Quebec City,Saint-Émile,46.87734345600006,-71.33409803299998,SAQ,46.876659345563546,-71.32599203086073,Liquor Store,Food and Beverage Retail
Quebec City,Saint-Émile,46.87734345600006,-71.33409803299998,Metro Plus St-Emile,46.875970569392436,-71.32740035761907,Supermarket,Food and Beverage Retail
Quebec City,Saint-Émile,46.87734345600006,-71.33409803299998,Dep Saint-Emile Irving,46.874363330597,-71.33022117747952,Fuel Station,Travel and Transportation
Quebec City,Saint-Émile,46.87734345600006,-71.33409803299998,Pizzeria 67,46.872870892613854,-71.33363764507345,Pizzeria,Dining and Lunching
Quebec City,Saint-Émile,46.87734345600006,-71.33409803299998,Familiprix Extra,46.877003753737945,-71.32548719661607,Pharmacy,Retail
Quebec City,Saint-Émile,46.87734345600006,-71.33409803299998,McDonald's,46.87729067507914,-71.32443523320768,Fast Food Restaurant,Dining and Lunching
Quebec City,Sainte-Marie,46.43834000000004,-71.02132599999999,Giovannina,46.43638292408096,-71.02100285796062,Italian Restaurant,Dining and Lunching
Quebec City,Sainte-Marie,46.43834000000004,-71.02132599999999,Maison J.-A. Vachon,46.43998465844948,-71.02066400356416,Museum,Arts and Entertainment
Quebec City,Sainte-Marie,46.43834000000004,-71.02132599999999,Café Notre-Dame,46.438274663624576,-71.02287802852283,Bar,Bar
Quebec City,Sainte-Marie,46.43834000000004,-71.02132599999999,Crocs Retail LLC,46.4401553343893,-71.0203143542549,Shoe Store,Retail
Quebec City,Sainte-Marie,46.43834000000004,-71.02132599999999,Distributions RJB,46.43470127033763,-71.01182325689108,Retail,Retail
Quebec City,Sainte-Marie,46.43834000000004,-71.02132599999999,Bizou International Inc,46.44599709972666,-71.02381522969401,Jewelry Store,Retail
Quebec City,Sainte-Marie,46.43834000000004,-71.02132599999999,Globus,46.44560230942203,-71.02604524220418,Shoe Store,Retail
Quebec City,Sainte-Marie,46.43834000000004,-71.02132599999999,Couche-Tard,46.433670795682886,-71.01135668000896,Convenience Store,Retail
